review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
It was a teriffic gift.  My aunt loves ham and she said it was the best ham she had ever had,"Reviewed in the United States on January 4, 2019",Amazon,16,"['It was a teriffic gift.', 'My aunt loves ham and she said it was the best ham she had ever had']",1,aunt loves ham said best ham ever,67,Verypositive,"['aunt', 'ham']",aunt|ham,1,ham,ham,3,loves,loves,,happy
Five Stars.  Was a great gift and the food was awesome,"Reviewed in the United States on January 17, 2018",Amazon,17,"['Five Stars.', 'Was a great gift and the food was awesome']",0,five stars,11,Negative,['stars'],stars,0,stars,star,4,,,,
Five Stars.  Was a great gift and the food was awesome,"Reviewed in the United States on January 17, 2018",Amazon,17,"['Five Stars.', 'Was a great gift and the food was awesome']",1,great gift food awesome,41,Verypositive,"['food', 'gift']",food|gift,0,food,food,4,great,great,Complements,delighted
Five Stars.  Was a great gift and the food was awesome,"Reviewed in the United States on January 17, 2018",Amazon,17,"['Five Stars.', 'Was a great gift and the food was awesome']",1,great gift food awesome,41,Verypositive,"['food', 'gift']",food|gift,1,gift,gift,4,,,Setting,
"Selection.  Nice selection, well packaged, reasonably priced,","Reviewed in the United States on January 7, 2017",Amazon,18,"['Selection.', 'Nice selection, well packaged, reasonably priced,']",0,selection,10,Neutral,['selection'],selection,0,selection,selection,9,,,,
"Selection.  Nice selection, well packaged, reasonably priced,","Reviewed in the United States on January 7, 2017",Amazon,18,"['Selection.', 'Nice selection, well packaged, reasonably priced,']",1,nice selection well packaged reasonably priced,49,Positive,['selection'],selection,0,selection,selection,9,nice,nice,,delighted
"breakfast meat assortment.  rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone","Reviewed in the United States on May 6, 2014",Amazon,19,"['breakfast meat assortment.', ""rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone""]",0,breakfast meat assortment,26,Negative,"['assortment', 'breakfast', 'meat']",assortment|breakfast|meat,0,assortment,assortment,10,,,,
"breakfast meat assortment.  rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone","Reviewed in the United States on May 6, 2014",Amazon,19,"['breakfast meat assortment.', ""rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone""]",0,breakfast meat assortment,26,Negative,"['assortment', 'breakfast', 'meat']",assortment|breakfast|meat,1,breakfast,breakfast,9,,,Occasion,
"breakfast meat assortment.  rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone","Reviewed in the United States on May 6, 2014",Amazon,19,"['breakfast meat assortment.', ""rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone""]",0,breakfast meat assortment,26,Negative,"['assortment', 'breakfast', 'meat']",assortment|breakfast|meat,2,meat,meat,4,,,,
"breakfast meat assortment.  rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone","Reviewed in the United States on May 6, 2014",Amazon,19,"['breakfast meat assortment.', ""rec'd this assortment quickly, enjoyed everything, ham is very small, but tasty, everything else tasted just fine, it's all gone""]",1,recd assortment quickly enjoyed everything ham small tasty everything else tasted fine gone,128,Positive,['assortment'],assortment,0,assortment,assortment,10,enjoyed,enjoyed,,delighted
Love this line way disappointed in the size.  Way too small,"Reviewed in the United States on February 23, 2020",Amazon,20,"['Love this line way disappointed in the size.', 'Way too small']",0,love line way disappointed size,44,Negative,"['line', 'size']",line|size,0,line,line,4,,,,
Love this line way disappointed in the size.  Way too small,"Reviewed in the United States on February 23, 2020",Amazon,20,"['Love this line way disappointed in the size.', 'Way too small']",0,love line way disappointed size,44,Negative,"['line', 'size']",line|size,1,size,size,4,,,Packaging/Delivery,
Love this line way disappointed in the size.  Way too small,"Reviewed in the United States on February 23, 2020",Amazon,20,"['Love this line way disappointed in the size.', 'Way too small']",1,way small,13,Negative,['small'],small,0,small,small,5,way,way,,neutral
"Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad. ","Reviewed in the United States on March 25, 2018",Amazon,21,"['Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad.']",0,tasty expiration dates product close expiration leave time eat went bad,125,Negative,"['dates', 'eat', 'expiration', 'leave', 'product']",dates|eat|expiration|leave|product,0,dates,date,4,,,Setting,
"Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad. ","Reviewed in the United States on March 25, 2018",Amazon,21,"['Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad.']",0,tasty expiration dates product close expiration leave time eat went bad,125,Negative,"['dates', 'eat', 'expiration', 'leave', 'product']",dates|eat|expiration|leave|product,1,eat,eat,3,went,went,Preparation/Consumption,neutral
"Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad. ","Reviewed in the United States on March 25, 2018",Amazon,21,"['Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad.']",0,tasty expiration dates product close expiration leave time eat went bad,125,Negative,"['dates', 'eat', 'expiration', 'leave', 'product']",dates|eat|expiration|leave|product,2,expiration,expiration,10,tasty,tasty,,happy
"Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad. ","Reviewed in the United States on March 25, 2018",Amazon,21,"['Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad.']",0,tasty expiration dates product close expiration leave time eat went bad,125,Negative,"['dates', 'eat', 'expiration', 'leave', 'product']",dates|eat|expiration|leave|product,3,leave,leave,5,,,,
"Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad. ","Reviewed in the United States on March 25, 2018",Amazon,21,"['Tasty, but the expiration dates on each product were so close to expiration it did not leave time to eat before the went bad.']",0,tasty expiration dates product close expiration leave time eat went bad,125,Negative,"['dates', 'eat', 'expiration', 'leave', 'product']",dates|eat|expiration|leave|product,4,product,product,7,,,Consumer,
Five Stars.  A-OK,"Reviewed in the United States on January 16, 2017",Amazon,22,"['Five Stars.', 'A-OK']",0,five stars,11,Negative,['stars'],stars,0,stars,star,4,,,,
Good value.  I was happy with my purchase.  My Dad loved the gift. ,"Reviewed in the United States on July 1, 2019",Amazon,23,"['Good value.', 'I was happy with my purchase.', 'My Dad loved the gift.']",0,good value,11,Positive,['value'],value,0,value,value,5,good,good,Cost,happy
Good value.  I was happy with my purchase.  My Dad loved the gift. ,"Reviewed in the United States on July 1, 2019",Amazon,23,"['Good value.', 'I was happy with my purchase.', 'My Dad loved the gift.']",1,happy purchase,29,Verypositive,['purchase'],purchase,0,purchase,purchase,8,happy,happy,Cost,happy
Good value.  I was happy with my purchase.  My Dad loved the gift. ,"Reviewed in the United States on July 1, 2019",Amazon,23,"['Good value.', 'I was happy with my purchase.', 'My Dad loved the gift.']",2,dad loved gift,22,Positive,"['dad', 'gift']",dad|gift,0,dad,dad,3,loved,loved,Occasion,happy
Good value.  I was happy with my purchase.  My Dad loved the gift. ,"Reviewed in the United States on July 1, 2019",Amazon,23,"['Good value.', 'I was happy with my purchase.', 'My Dad loved the gift.']",2,dad loved gift,22,Positive,"['dad', 'gift']",dad|gift,1,gift,gift,4,loved,loved,Setting,happy
"To Small.  This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were.  Other wise, the meats were really good","Reviewed in the United States on January 24, 2014",Amazon,24,"['To Small.', ""This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were."", 'Other wise, the meats were really good']",0,small,9,Negative,['small'],small,0,small,small,5,,,,
"To Small.  This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were.  Other wise, the meats were really good","Reviewed in the United States on January 24, 2014",Amazon,24,"['To Small.', ""This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were."", 'Other wise, the meats were really good']",1,item pretty good complaint didnt expect ham bacon small,121,Positive,"['bacon', 'complaint', 'ham']",bacon|complaint|ham,0,bacon,bacon,5,expect,expect,,hopeful
"To Small.  This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were.  Other wise, the meats were really good","Reviewed in the United States on January 24, 2014",Amazon,24,"['To Small.', ""This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were."", 'Other wise, the meats were really good']",1,item pretty good complaint didnt expect ham bacon small,121,Positive,"['bacon', 'complaint', 'ham']",bacon|complaint|ham,1,complaint,complaint,9,expect,expect,,hopeful
"To Small.  This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were.  Other wise, the meats were really good","Reviewed in the United States on January 24, 2014",Amazon,24,"['To Small.', ""This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were."", 'Other wise, the meats were really good']",1,item pretty good complaint didnt expect ham bacon small,121,Positive,"['bacon', 'complaint', 'ham']",bacon|complaint|ham,2,ham,ham,3,,,,
"To Small.  This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were.  Other wise, the meats were really good","Reviewed in the United States on January 24, 2014",Amazon,24,"['To Small.', ""This item was pretty good but the only complaint I have is I didn't expect the ham and bacon to be as small as they were."", 'Other wise, the meats were really good']",2,wise meats really good,38,Positive,['meats'],meats,0,meats,meat,4,good,good,,happy
Quick delicious.  Arrived A great wonderful delicious gift,"Reviewed in the United States on March 5, 2020",Amazon,25,"['Quick delicious.', 'Arrived A great wonderful delicious gift']",0,quick delicious,16,Positive,['delicious'],delicious,0,delicious,delicious,9,quick,quick,,happy
Quick delicious.  Arrived A great wonderful delicious gift,"Reviewed in the United States on March 5, 2020",Amazon,25,"['Quick delicious.', 'Arrived A great wonderful delicious gift']",1,arrived great wonderful delicious gift,40,Verypositive,['gift'],gift,0,gift,gift,4,arrived,arrived,Setting,happy
"Five Stars.  great meats thanks, will be ordering again","Reviewed in the United States on January 17, 2017",Amazon,26,"['Five Stars.', 'great meats thanks, will be ordering again']",0,five stars,11,Negative,['stars'],stars,0,stars,star,4,,,,
"Five Stars.  great meats thanks, will be ordering again","Reviewed in the United States on January 17, 2017",Amazon,26,"['Five Stars.', 'great meats thanks, will be ordering again']",1,great meats thanks ordering,42,Positive,"['meats', 'ordering']",meats|ordering,0,meats,meat,4,great,great,,delighted
"Five Stars.  great meats thanks, will be ordering again","Reviewed in the United States on January 17, 2017",Amazon,26,"['Five Stars.', 'great meats thanks, will be ordering again']",1,great meats thanks ordering,42,Positive,"['meats', 'ordering']",meats|ordering,1,ordering,order,5,,,Consumer,
"My friend loved it.  Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting. ","Reviewed in the United States on January 4, 2014",Amazon,27,"['My friend loved it.', 'Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting.']",0,friend loved,19,Positive,['friend'],friend,0,friend,friend,6,loved,loved,Occasion,happy
"My friend loved it.  Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting. ","Reviewed in the United States on January 4, 2014",Amazon,27,"['My friend loved it.', 'Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting.']",1,sent friend really eating big breakfast loved saying quality good variety interesting,137,Positive,"['breakfast', 'friend', 'variety']",breakfast|friend|variety,0,breakfast,breakfast,9,eating,eating,Occasion,delighted
"My friend loved it.  Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting. ","Reviewed in the United States on January 4, 2014",Amazon,27,"['My friend loved it.', 'Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting.']",1,sent friend really eating big breakfast loved saying quality good variety interesting,137,Positive,"['breakfast', 'friend', 'variety']",breakfast|friend|variety,1,friend,friend,6,sent,sent,Occasion,neutral
"My friend loved it.  Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting. ","Reviewed in the United States on January 4, 2014",Amazon,27,"['My friend loved it.', 'Sent this to a friend who is really into eating a big breakfast and he loved it, saying the quality was good and variety was interesting.']",1,sent friend really eating big breakfast loved saying quality good variety interesting,137,Positive,"['breakfast', 'friend', 'variety']",breakfast|friend|variety,2,variety,variety,7,interesting,interesting,Customization,excited
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",0,tiny dont let pictures fool,38,Neutral,['pictures'],pictures,0,pictures,picture,7,,,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,0,babys,baby,4,,,Occasion,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,1,breakfast,breakfast,9,,,Occasion,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,2,dinner,dinner,6,,,Occasion,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,3,fashion,fashion,7,,,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,4,fist,fist,4,served,served,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,5,ham,ham,3,served,served,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,6,size,size,4,served,served,Packaging/Delivery,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",1,breakfast ham served christmas dinner size babys fist also dont get expectiing present fashion tree somebody,192,Negative,"['babys', 'breakfast', 'dinner', 'fashion', 'fist', 'ham', 'size', 'tree']",babys|breakfast|dinner|fashion|fist|ham|size|tree,7,tree,tree,4,expectiing,expectiing,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",2,got parents cook christmas dinner,56,Negative,"['dinner', 'parents']",dinner|parents,0,dinner,dinner,6,cook,cook,Occasion,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",2,got parents cook christmas dinner,56,Negative,"['dinner', 'parents']",dinner|parents,1,parents,parent,6,got,got,Occasion,happy
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,0,bacon,bacon,5,,,,
